,SV_number,sample,Viral_contig,Genome_len,SV_density,lifestyle
NC1834,3,NC183,H46_NODE_9,340276.0,8.81637259166089,uncertain temperate
NC2013,1,NC201,H46_NODE_9,340276.0,2.93879086388696,uncertain temperate
NC2106,3,NC210,H46_NODE_9,340276.0,8.81637259166089,uncertain temperate
NC3077,5,NC307,H46_NODE_9,340276.0,14.6939543194348,uncertain temperate
NC3082,2,NC308,H46_NODE_9,340276.0,5.87758172777392,uncertain temperate
NC3175,2,NC317,H46_NODE_9,340276.0,5.87758172777392,uncertain temperate
NC3183,2,NC318,H46_NODE_9,340276.0,5.87758172777392,uncertain temperate
NC3263,3,NC326,H46_NODE_9,340276.0,8.81637259166089,uncertain temperate
NCF0047,6,NCF004,H46_NODE_9,340276.0,17.6327451833218,uncertain temperate
NCF0266,2,NCF026,H46_NODE_9,340276.0,5.87758172777392,uncertain temperate
NCF0416,3,NCF041,H46_NODE_9,340276.0,8.81637259166089,uncertain temperate
NCF0444,1,NCF044,H46_NODE_9,340276.0,2.93879086388696,uncertain temperate
NN08974,3,NN0897,H46_NODE_9,340276.0,8.81637259166089,uncertain temperate
QM034,2,QM03,H46_NODE_9,340276.0,5.87758172777392,uncertain temperate
S025,1,S02,H46_NODE_9,340276.0,2.93879086388696,uncertain temperate
SK081,1,SK08,H46_NODE_9,340276.0,2.93879086388696,uncertain temperate
SK123,1,SK12,H46_NODE_9,340276.0,2.93879086388696,uncertain temperate
SK145,1,SK14,H46_NODE_9,340276.0,2.93879086388696,uncertain temperate
SK205,2,SK20,H46_NODE_9,340276.0,5.87758172777392,uncertain temperate
SK437,4,SK43,H46_NODE_9,340276.0,11.7551634555478,uncertain temperate
SK447,3,SK44,H46_NODE_9,340276.0,8.81637259166089,uncertain temperate
SK516,5,SK51,H46_NODE_9,340276.0,14.6939543194348,uncertain temperate
SK565,9,SK56,H46_NODE_9,340276.0,26.4491177749827,uncertain temperate
A018,12,A01,A09_contig_246_pilon,308989.0,38.8363339795268,temperate
A026,7,A02,A09_contig_246_pilon,308989.0,22.654528154724,temperate
A099,2,A09,A09_contig_246_pilon,308989.0,6.47272232992113,temperate
A1079,49,A107,A09_contig_246_pilon,308989.0,158.581697083068,temperate
B035,19,B03,A09_contig_246_pilon,308989.0,61.4908621342507,temperate
DC055,11,DC05,A09_contig_246_pilon,308989.0,35.5999728145662,temperate
DC136,42,DC13,A09_contig_246_pilon,308989.0,135.927168928344,temperate
DC168,82,DC16,A09_contig_246_pilon,308989.0,265.381615526766,temperate
DC277,16,DC27,A09_contig_246_pilon,308989.0,51.781778639369,temperate
H017,15,H01,A09_contig_246_pilon,308989.0,48.5454174744085,temperate
H037,26,H03,A09_contig_246_pilon,308989.0,84.1453902889747,temperate
H042,7,H04,A09_contig_246_pilon,308989.0,22.654528154724,temperate
H119,45,H11,A09_contig_246_pilon,308989.0,145.636252423225,temperate
H192,12,H19,A09_contig_246_pilon,308989.0,38.8363339795268,temperate
H225,3,H22,A09_contig_246_pilon,308989.0,9.70908349488169,temperate
H282,19,H28,A09_contig_246_pilon,308989.0,61.4908621342507,temperate
H348,17,H34,A09_contig_246_pilon,308989.0,55.0181398043296,temperate
H467,24,H46,A09_contig_246_pilon,308989.0,77.6726679590536,temperate
H472,5,H47,A09_contig_246_pilon,308989.0,16.1818058248028,temperate
H482,39,H48,A09_contig_246_pilon,308989.0,126.218085433462,temperate
H498,8,H49,A09_contig_246_pilon,308989.0,25.8908893196845,temperate
H631,42,H63,A09_contig_246_pilon,308989.0,135.927168928344,temperate
H652,8,H65,A09_contig_246_pilon,308989.0,25.8908893196845,temperate
NC1508,72,NC150,A09_contig_246_pilon,308989.0,233.018003877161,temperate
NC1518,72,NC151,A09_contig_246_pilon,308989.0,233.018003877161,temperate
NC2014,7,NC201,A09_contig_246_pilon,308989.0,22.654528154724,temperate
NC3078,17,NC307,A09_contig_246_pilon,308989.0,55.0181398043296,temperate
NC3264,27,NC326,A09_contig_246_pilon,308989.0,87.3817514539353,temperate
NCF0048,11,NCF004,A09_contig_246_pilon,308989.0,35.5999728145662,temperate
NCF0267,7,NCF026,A09_contig_246_pilon,308989.0,22.654528154724,temperate
NCF0445,59,NCF044,A09_contig_246_pilon,308989.0,190.945308732673,temperate
NCF0514,5,NCF051,A09_contig_246_pilon,308989.0,16.1818058248028,temperate
NCF1682,57,NCF168,A09_contig_246_pilon,308989.0,184.472586402752,temperate
NN08975,21,NN0897,A09_contig_246_pilon,308989.0,67.9635844641719,temperate
QM011,31,QM01,A09_contig_246_pilon,308989.0,100.327196113778,temperate
SK021,42,SK02,A09_contig_246_pilon,308989.0,135.927168928344,temperate
SK112,62,SK11,A09_contig_246_pilon,308989.0,200.654392227555,temperate
SK146,3,SK14,A09_contig_246_pilon,308989.0,9.70908349488169,temperate
SK206,61,SK20,A09_contig_246_pilon,308989.0,197.418031062594,temperate
SK438,21,SK43,A09_contig_246_pilon,308989.0,67.9635844641719,temperate
SK448,19,SK44,A09_contig_246_pilon,308989.0,61.4908621342507,temperate
SK542,32,SK54,A09_contig_246_pilon,308989.0,103.563557278738,temperate
A019,2,A01,H22_NODE_4,304337.0,6.57166233484591,uncertain temperate
A027,1,A02,H22_NODE_4,304337.0,3.28583116742296,uncertain temperate
A10710,1,A107,H22_NODE_4,304337.0,3.28583116742296,uncertain temperate
B036,2,B03,H22_NODE_4,304337.0,6.57166233484591,uncertain temperate
DC169,3,DC16,H22_NODE_4,304337.0,9.85749350226887,uncertain temperate
DC268,2,DC26,H22_NODE_4,304337.0,6.57166233484591,uncertain temperate
H226,1,H22,H22_NODE_4,304337.0,3.28583116742296,uncertain temperate
H275,1,H27,H22_NODE_4,304337.0,3.28583116742296,uncertain temperate
H325,3,H32,H22_NODE_4,304337.0,9.85749350226887,uncertain temperate
H349,2,H34,H22_NODE_4,304337.0,6.57166233484591,uncertain temperate
H499,3,H49,H22_NODE_4,304337.0,9.85749350226887,uncertain temperate
H697,1,H69,H22_NODE_4,304337.0,3.28583116742296,uncertain temperate
NC1733,1,NC173,H22_NODE_4,304337.0,3.28583116742296,uncertain temperate
NC2107,1,NC210,H22_NODE_4,304337.0,3.28583116742296,uncertain temperate
NC3079,1,NC307,H22_NODE_4,304337.0,3.28583116742296,uncertain temperate
QM035,1,QM03,H22_NODE_4,304337.0,3.28583116742296,uncertain temperate
SK449,1,SK44,H22_NODE_4,304337.0,3.28583116742296,uncertain temperate
SK517,3,SK51,H22_NODE_4,304337.0,9.85749350226887,uncertain temperate
SK566,2,SK56,H22_NODE_4,304337.0,6.57166233484591,uncertain temperate
A0110,3,A01,H34_NODE_1,294134.0,10.1994329115301,uncertain temperate
A028,6,A02,H34_NODE_1,294134.0,20.3988658230602,uncertain temperate
DC137,13,DC13,H34_NODE_1,294134.0,44.1975426166305,uncertain temperate
DC1610,9,DC16,H34_NODE_1,294134.0,30.5982987345904,uncertain temperate
H018,11,H01,H34_NODE_1,294134.0,37.3979206756104,uncertain temperate
H468,4,H46,H34_NODE_1,294134.0,13.5992438820402,uncertain temperate
H545,6,H54,H34_NODE_1,294134.0,20.3988658230602,uncertain temperate
H698,3,H69,H34_NODE_1,294134.0,10.1994329115301,uncertain temperate
NC30710,2,NC307,H34_NODE_1,294134.0,6.79962194102008,uncertain temperate
NCF0049,7,NCF004,H34_NODE_1,294134.0,23.7986767935703,uncertain temperate
NCF0268,11,NCF026,H34_NODE_1,294134.0,37.3979206756104,uncertain temperate
NCF0417,12,NCF041,H34_NODE_1,294134.0,40.7977316461205,uncertain temperate
NCF0446,8,NCF044,H34_NODE_1,294134.0,27.1984877640803,uncertain temperate
S026,4,S02,H34_NODE_1,294134.0,13.5992438820402,uncertain temperate
SK113,6,SK11,H34_NODE_1,294134.0,20.3988658230602,uncertain temperate
SK4410,14,SK44,H34_NODE_1,294134.0,47.5973535871406,uncertain temperate
A0111,24,A01,SK12_NODE_2,293005.0,81.9098650193683,temperate
A029,25,A02,SK12_NODE_2,293005.0,85.3227760618419,temperate
A081,19,A08,SK12_NODE_2,293005.0,64.8453098069999,temperate
A0910,34,A09,SK12_NODE_2,293005.0,116.038975444105,temperate
A10711,28,A107,SK12_NODE_2,293005.0,95.561509189263,temperate
A116,38,A11,SK12_NODE_2,293005.0,129.690619614,temperate
A137,37,A13,SK12_NODE_2,293005.0,126.277708571526,temperate
A164,14,A16,SK12_NODE_2,293005.0,47.7807545946315,temperate
B037,39,B03,SK12_NODE_2,293005.0,133.103530656473,temperate
B136,11,B13,SK12_NODE_2,293005.0,37.5420214672105,temperate
DC056,19,DC05,SK12_NODE_2,293005.0,64.8453098069999,temperate
DC138,44,DC13,SK12_NODE_2,293005.0,150.168085868842,temperate
DC1611,40,DC16,SK12_NODE_2,293005.0,136.516441698947,temperate
DC25,38,DC25,SK12_NODE_2,293005.0,129.690619614,temperate
DC269,41,DC26,SK12_NODE_2,293005.0,139.929352741421,temperate
DC278,48,DC27,SK12_NODE_2,293005.0,163.819730038737,temperate
H019,50,H01,SK12_NODE_2,293005.0,170.645552123684,temperate
H038,44,H03,SK12_NODE_2,293005.0,150.168085868842,temperate
H043,43,H04,SK12_NODE_2,293005.0,146.755174826368,temperate
H1110,40,H11,SK12_NODE_2,293005.0,136.516441698947,temperate
H12,4,H12,SK12_NODE_2,293005.0,13.6516441698947,temperate
H136,38,H13,SK12_NODE_2,293005.0,129.690619614,temperate
H16,27,H16,SK12_NODE_2,293005.0,92.1485981467893,temperate
H193,44,H19,SK12_NODE_2,293005.0,150.168085868842,temperate
H227,39,H22,SK12_NODE_2,293005.0,133.103530656473,temperate
H241,7,H24,SK12_NODE_2,293005.0,23.8903772973157,temperate
H276,31,H27,SK12_NODE_2,293005.0,105.800242316684,temperate
H283,38,H28,SK12_NODE_2,293005.0,129.690619614,temperate
H311,37,H31,SK12_NODE_2,293005.0,126.277708571526,temperate
H326,38,H32,SK12_NODE_2,293005.0,129.690619614,temperate
H3410,40,H34,SK12_NODE_2,293005.0,136.516441698947,temperate
H469,38,H46,SK12_NODE_2,293005.0,129.690619614,temperate
H473,18,H47,SK12_NODE_2,293005.0,61.4323987645262,temperate
H483,44,H48,SK12_NODE_2,293005.0,150.168085868842,temperate
H4910,34,H49,SK12_NODE_2,293005.0,116.038975444105,temperate
H502,28,H50,SK12_NODE_2,293005.0,95.561509189263,temperate
H546,19,H54,SK12_NODE_2,293005.0,64.8453098069999,temperate
H632,8,H63,SK12_NODE_2,293005.0,27.3032883397894,temperate
H653,50,H65,SK12_NODE_2,293005.0,170.645552123684,temperate
H699,28,H69,SK12_NODE_2,293005.0,95.561509189263,temperate
H734,4,H73,SK12_NODE_2,293005.0,13.6516441698947,temperate
NC1509,41,NC150,SK12_NODE_2,293005.0,139.929352741421,temperate
NC1519,42,NC151,SK12_NODE_2,293005.0,143.342263783894,temperate
NC1527,12,NC152,SK12_NODE_2,293005.0,40.9549325096841,temperate
NC1835,10,NC183,SK12_NODE_2,293005.0,34.1291104247368,temperate
NC185,8,NC185,SK12_NODE_2,293005.0,27.3032883397894,temperate
NC2015,31,NC201,SK12_NODE_2,293005.0,105.800242316684,temperate
NC2108,11,NC210,SK12_NODE_2,293005.0,37.5420214672105,temperate
NC30711,37,NC307,SK12_NODE_2,293005.0,126.277708571526,temperate
NC3083,21,NC308,SK12_NODE_2,293005.0,71.6711318919472,temperate
NC3176,28,NC317,SK12_NODE_2,293005.0,95.561509189263,temperate
NC3184,34,NC318,SK12_NODE_2,293005.0,116.038975444105,temperate
NC3265,38,NC326,SK12_NODE_2,293005.0,129.690619614,temperate
NCF00410,42,NCF004,SK12_NODE_2,293005.0,143.342263783894,temperate
NCF0269,10,NCF026,SK12_NODE_2,293005.0,34.1291104247368,temperate
NCF0418,41,NCF041,SK12_NODE_2,293005.0,139.929352741421,temperate
NCF0447,45,NCF044,SK12_NODE_2,293005.0,153.580996911316,temperate
NCF0515,18,NCF051,SK12_NODE_2,293005.0,61.4323987645262,temperate
NCF0554,7,NCF055,SK12_NODE_2,293005.0,23.8903772973157,temperate
NCF1061,43,NCF106,SK12_NODE_2,293005.0,146.755174826368,temperate
NCF1683,50,NCF168,SK12_NODE_2,293005.0,170.645552123684,temperate
NN08976,33,NN0897,SK12_NODE_2,293005.0,112.626064401631,temperate
QM012,37,QM01,SK12_NODE_2,293005.0,126.277708571526,temperate
QM036,9,QM03,SK12_NODE_2,293005.0,30.7161993822631,temperate
QM07,21,QM07,SK12_NODE_2,293005.0,71.6711318919472,temperate
S027,29,S02,SK12_NODE_2,293005.0,98.9744202317367,temperate
S08,17,S08,SK12_NODE_2,293005.0,58.0194877220525,temperate
SK022,31,SK02,SK12_NODE_2,293005.0,105.800242316684,temperate
SK03,35,SK03,SK12_NODE_2,293005.0,119.451886486579,temperate
SK082,35,SK08,SK12_NODE_2,293005.0,119.451886486579,temperate
SK114,14,SK11,SK12_NODE_2,293005.0,47.7807545946315,temperate
SK124,2,SK12,SK12_NODE_2,293005.0,6.82582208494736,temperate
SK147,33,SK14,SK12_NODE_2,293005.0,112.626064401631,temperate
SK207,42,SK20,SK12_NODE_2,293005.0,143.342263783894,temperate
SK439,36,SK43,SK12_NODE_2,293005.0,122.864797529052,temperate
SK4411,50,SK44,SK12_NODE_2,293005.0,170.645552123684,temperate
SK518,24,SK51,SK12_NODE_2,293005.0,81.9098650193683,temperate
SK543,49,SK54,SK12_NODE_2,293005.0,167.23264108121,temperate
SK567,24,SK56,SK12_NODE_2,293005.0,81.9098650193683,temperate
A0112,17,A01,SK12_NODE_3,287555.0,59.1191250369495,uncertain temperate
A0911,1,A09,SK12_NODE_3,287555.0,3.47759559040879,uncertain temperate
A10712,2,A107,SK12_NODE_3,287555.0,6.95519118081758,uncertain temperate
A138,2,A13,SK12_NODE_3,287555.0,6.95519118081758,uncertain temperate
A165,11,A16,SK12_NODE_3,287555.0,38.2535514944967,uncertain temperate
B038,14,B03,SK12_NODE_3,287555.0,48.6863382657231,uncertain temperate
DC057,1,DC05,SK12_NODE_3,287555.0,3.47759559040879,uncertain temperate
DC1612,5,DC16,SK12_NODE_3,287555.0,17.387977952044,uncertain temperate
H0110,1,H01,SK12_NODE_3,287555.0,3.47759559040879,uncertain temperate
H1111,1,H11,SK12_NODE_3,287555.0,3.47759559040879,uncertain temperate
H228,4,H22,SK12_NODE_3,287555.0,13.9103823616352,uncertain temperate
H3411,1,H34,SK12_NODE_3,287555.0,3.47759559040879,uncertain temperate
NC1836,1,NC183,SK12_NODE_3,287555.0,3.47759559040879,uncertain temperate
NC3177,1,NC317,SK12_NODE_3,287555.0,3.47759559040879,uncertain temperate
NC3266,3,NC326,SK12_NODE_3,287555.0,10.4327867712264,uncertain temperate
NCF00411,3,NCF004,SK12_NODE_3,287555.0,10.4327867712264,uncertain temperate
NCF0419,8,NCF041,SK12_NODE_3,287555.0,27.8207647232703,uncertain temperate
SK4310,2,SK43,SK12_NODE_3,287555.0,6.95519118081758,uncertain temperate
SK4412,1,SK44,SK12_NODE_3,287555.0,3.47759559040879,uncertain temperate
A0113,1,A01,DC23_contig-120_0,279791.0,3.57409637908296,uncertain temperate
A0210,2,A02,DC23_contig-120_0,279791.0,7.14819275816592,uncertain temperate
A0912,2,A09,DC23_contig-120_0,279791.0,7.14819275816592,uncertain temperate
A10713,5,A107,DC23_contig-120_0,279791.0,17.8704818954148,uncertain temperate
A117,1,A11,DC23_contig-120_0,279791.0,3.57409637908296,uncertain temperate
DC1613,1,DC16,DC23_contig-120_0,279791.0,3.57409637908296,uncertain temperate
H277,1,H27,DC23_contig-120_0,279791.0,3.57409637908296,uncertain temperate
SK519,1,SK51,DC23_contig-120_0,279791.0,3.57409637908296,uncertain temperate
SK568,1,SK56,DC23_contig-120_0,279791.0,3.57409637908296,uncertain temperate
A0114,2,A01,H13_contig-120_3,229808.0,8.70291721785142,uncertain temperate
A082,3,A08,H13_contig-120_3,229808.0,13.0543758267771,uncertain temperate
A0913,21,A09,H13_contig-120_3,229808.0,91.3806307874399,uncertain temperate
A10714,6,A107,H13_contig-120_3,229808.0,26.1087516535543,uncertain temperate
A118,10,A11,H13_contig-120_3,229808.0,43.5145860892571,uncertain temperate
A139,9,A13,H13_contig-120_3,229808.0,39.1631274803314,uncertain temperate
B039,17,B03,H13_contig-120_3,229808.0,73.9747963517371,uncertain temperate
DC139,21,DC13,H13_contig-120_3,229808.0,91.3806307874399,uncertain temperate
DC1614,29,DC16,H13_contig-120_3,229808.0,126.192299658846,uncertain temperate
DC2610,34,DC26,H13_contig-120_3,229808.0,147.949592703474,uncertain temperate
DC279,30,DC27,H13_contig-120_3,229808.0,130.543758267771,uncertain temperate
H0111,28,H01,H13_contig-120_3,229808.0,121.84084104992,uncertain temperate
H039,20,H03,H13_contig-120_3,229808.0,87.0291721785142,uncertain temperate
H044,31,H04,H13_contig-120_3,229808.0,134.895216876697,uncertain temperate
H1112,28,H11,H13_contig-120_3,229808.0,121.84084104992,uncertain temperate
H194,28,H19,H13_contig-120_3,229808.0,121.84084104992,uncertain temperate
H278,16,H27,H13_contig-120_3,229808.0,69.6233377428114,uncertain temperate
H312,13,H31,H13_contig-120_3,229808.0,56.5689619160343,uncertain temperate
H3412,30,H34,H13_contig-120_3,229808.0,130.543758267771,uncertain temperate
H4610,7,H46,H13_contig-120_3,229808.0,30.46021026248,uncertain temperate
H474,5,H47,H13_contig-120_3,229808.0,21.7572930446286,uncertain temperate
H484,13,H48,H13_contig-120_3,229808.0,56.5689619160343,uncertain temperate
H654,23,H65,H13_contig-120_3,229808.0,100.083548005291,uncertain temperate
H6910,10,H69,H13_contig-120_3,229808.0,43.5145860892571,uncertain temperate
NC15010,22,NC150,H13_contig-120_3,229808.0,95.7320893963657,uncertain temperate
NC15110,23,NC151,H13_contig-120_3,229808.0,100.083548005291,uncertain temperate
NC3178,22,NC317,H13_contig-120_3,229808.0,95.7320893963657,uncertain temperate
NC3185,7,NC318,H13_contig-120_3,229808.0,30.46021026248,uncertain temperate
NC3267,27,NC326,H13_contig-120_3,229808.0,117.489382440994,uncertain temperate
NCF00412,24,NCF004,H13_contig-120_3,229808.0,104.435006614217,uncertain temperate
NCF02610,4,NCF026,H13_contig-120_3,229808.0,17.4058344357028,uncertain temperate
NCF04110,23,NCF041,H13_contig-120_3,229808.0,100.083548005291,uncertain temperate
NCF0448,26,NCF044,H13_contig-120_3,229808.0,113.137923832069,uncertain temperate
NCF1062,11,NCF106,H13_contig-120_3,229808.0,47.8660446981828,uncertain temperate
NCF1684,18,NCF168,H13_contig-120_3,229808.0,78.3262549606628,uncertain temperate
NCF1711,8,NCF171,H13_contig-120_3,229808.0,34.8116688714057,uncertain temperate
NN08977,5,NN0897,H13_contig-120_3,229808.0,21.7572930446286,uncertain temperate
S028,5,S02,H13_contig-120_3,229808.0,21.7572930446286,uncertain temperate
SK115,4,SK11,H13_contig-120_3,229808.0,17.4058344357028,uncertain temperate
SK148,24,SK14,H13_contig-120_3,229808.0,104.435006614217,uncertain temperate
SK208,31,SK20,H13_contig-120_3,229808.0,134.895216876697,uncertain temperate
SK4311,20,SK43,H13_contig-120_3,229808.0,87.0291721785142,uncertain temperate
SK4413,31,SK44,H13_contig-120_3,229808.0,134.895216876697,uncertain temperate
SK5110,14,SK51,H13_contig-120_3,229808.0,60.92042052496,uncertain temperate
SK544,23,SK54,H13_contig-120_3,229808.0,100.083548005291,uncertain temperate
A0115,4,A01,SK12_NODE_4,228648.0,17.4941394632798,uncertain temperate
A10715,5,A107,SK12_NODE_4,228648.0,21.8676743290998,uncertain temperate
B0310,10,B03,SK12_NODE_4,228648.0,43.7353486581995,uncertain temperate
B137,2,B13,SK12_NODE_4,228648.0,8.7470697316399,uncertain temperate
DC2611,1,DC26,SK12_NODE_4,228648.0,4.37353486581995,uncertain temperate
H0112,1,H01,SK12_NODE_4,228648.0,4.37353486581995,uncertain temperate
H0310,1,H03,SK12_NODE_4,228648.0,4.37353486581995,uncertain temperate
H1113,2,H11,SK12_NODE_4,228648.0,8.7470697316399,uncertain temperate
H279,1,H27,SK12_NODE_4,228648.0,4.37353486581995,uncertain temperate
H327,3,H32,SK12_NODE_4,228648.0,13.1206045974599,uncertain temperate
H4911,3,H49,SK12_NODE_4,228648.0,13.1206045974599,uncertain temperate
H547,1,H54,SK12_NODE_4,228648.0,4.37353486581995,uncertain temperate
NC15011,1,NC150,SK12_NODE_4,228648.0,4.37353486581995,uncertain temperate
NC15111,1,NC151,SK12_NODE_4,228648.0,4.37353486581995,uncertain temperate
NC1837,1,NC183,SK12_NODE_4,228648.0,4.37353486581995,uncertain temperate
NC2109,2,NC210,SK12_NODE_4,228648.0,8.7470697316399,uncertain temperate
NC30712,2,NC307,SK12_NODE_4,228648.0,8.7470697316399,uncertain temperate
NC3268,1,NC326,SK12_NODE_4,228648.0,4.37353486581995,uncertain temperate
NCF00413,3,NCF004,SK12_NODE_4,228648.0,13.1206045974599,uncertain temperate
NCF04111,2,NCF041,SK12_NODE_4,228648.0,8.7470697316399,uncertain temperate
QM037,1,QM03,SK12_NODE_4,228648.0,4.37353486581995,uncertain temperate
S029,1,S02,SK12_NODE_4,228648.0,4.37353486581995,uncertain temperate
SK4312,1,SK43,SK12_NODE_4,228648.0,4.37353486581995,uncertain temperate
SK4414,2,SK44,SK12_NODE_4,228648.0,8.7470697316399,uncertain temperate
SK5111,2,SK51,SK12_NODE_4,228648.0,8.7470697316399,uncertain temperate
SK569,1,SK56,SK12_NODE_4,228648.0,4.37353486581995,uncertain temperate
A0116,2,A01,H34_contig-120_2,219208.0,9.12375460749608,uncertain temperate
A0211,5,A02,H34_contig-120_2,219208.0,22.8093865187402,uncertain temperate
DC1310,5,DC13,H34_contig-120_2,219208.0,22.8093865187402,uncertain temperate
DC1615,5,DC16,H34_contig-120_2,219208.0,22.8093865187402,uncertain temperate
H0113,6,H01,H34_contig-120_2,219208.0,27.3712638224882,uncertain temperate
H4611,4,H46,H34_contig-120_2,219208.0,18.2475092149922,uncertain temperate
H548,7,H54,H34_contig-120_2,219208.0,31.9331411262363,uncertain temperate
H6911,5,H69,H34_contig-120_2,219208.0,22.8093865187402,uncertain temperate
NC3269,1,NC326,H34_contig-120_2,219208.0,4.56187730374804,uncertain temperate
NCF00414,3,NCF004,H34_contig-120_2,219208.0,13.6856319112441,uncertain temperate
NCF02611,6,NCF026,H34_contig-120_2,219208.0,27.3712638224882,uncertain temperate
NCF04112,7,NCF041,H34_contig-120_2,219208.0,31.9331411262363,uncertain temperate
